variant,effective_update,raw_action_loss,raw_direction_loss,raw_alignment_loss,weighted_direction_loss,weighted_alignment_loss,learning_rate,lambda_a,lambda_b,gradient_norm_before_clip,gradient_clip_scale,direction_supervised_samples_in_update
sa,208,4.9296875,9.4375,,2.83125,,6.233765816432424e-06,0.3,0.0104,4.890690803527832,0.2044700922983444,14
sa,209,5.0390625,10.765625,,3.2296875,,6.263735485845245e-06,0.3,0.010450000000000001,4.688720703125,0.21327779224160376,16
sa,210,5.3125,8.4140625,,2.5242187499999997,,6.293705155258067e-06,0.3,0.0105,5.399140357971191,0.18521467005828407,13
sa,211,5.3203125,9.984375,,2.9953125,,6.323676643660292e-06,0.3,0.01055,4.736544609069824,0.21112437072484003,15
sa,212,4.8671875,10.5,,3.15,,6.3536463130731136e-06,0.3,0.0106,4.348989963531494,0.22993844740629701,16
sa,213,5.1484375,9.609375,,2.8828125,,6.383615982485935e-06,0.3,0.01065,4.210653305053711,0.23749283722784298,15
sa,214,5.4296875,9.71875,,2.915625,,6.413585651898757e-06,0.3,0.010700000000000001,5.173342704772949,0.1932986189137239,15
sa,215,5.1875,10.515625,,3.1546875,,6.443555321311578e-06,0.3,0.010750000000000001,4.6675519943237305,0.21424506919603956,16
sa,216,4.8125,10.0,,3.0,,6.473526809713803e-06,0.3,0.0108,5.19268274307251,0.19257868224938005,16
sa,217,5.1484375,8.765625,,2.6296874999999997,,6.503496479126625e-06,0.3,0.01085,4.304494380950928,0.23231532242797,14
sa,218,4.8515625,8.5234375,,2.55703125,,6.533466148539446e-06,0.3,0.0109,3.9455018043518066,0.253453185320311,14
sa,219,4.7734375,9.984375,,2.9953125,,6.563435817952268e-06,0.3,0.010950000000000001,4.211521148681641,0.23744389846244424,16
sa,220,4.90625,9.65625,,2.896875,,6.593405487365089e-06,0.3,0.011000000000000001,5.751102447509766,0.1738797055220258,15
sa,221,4.9609375,10.15625,,3.046875,,6.6233769757673144e-06,0.3,0.01105,4.674860000610352,0.21391014915300985,16
sa,222,5.0078125,8.5859375,,2.57578125,,6.653346645180136e-06,0.3,0.0111,4.224463939666748,0.236716424682959,14
sa,223,4.890625,9.90625,,2.971875,,6.6833163145929575e-06,0.3,0.01115,4.163792133331299,0.24016568742588415,16
sa,224,4.6953125,10.046875,,3.0140625,,6.713285984005779e-06,0.3,0.011200000000000002,4.6075119972229,0.21703687382750886,16
sa,225,5.1953125,8.5,,2.55,,6.7432556534186006e-06,0.3,0.011250000000000001,3.645876169204712,0.2742824916673277,14
sa,226,4.859375,9.34375,,2.803125,,6.773227141820826e-06,0.3,0.011300000000000001,10.231582641601562,0.09773659022544617,15
sa,227,4.71875,9.625,,2.8874999999999997,,6.803196811233647e-06,0.3,0.01135,4.025976657867432,0.24838693439660978,16
sa,228,4.71875,9.015625,,2.7046875,,6.833166480646469e-06,0.3,0.0114,4.664214134216309,0.21439838978748393,15
sa,229,4.6796875,9.78125,,2.9343749999999997,,6.863137969048694e-06,0.3,0.011450000000000002,3.7560222148895264,0.2662391069029959,16
sa,230,4.828125,8.828125,,2.6484375,,6.893107638461515e-06,0.3,0.011500000000000002,3.6638312339782715,0.27293833589441213,15
sa,231,4.828125,9.0625,,2.71875,,6.923077307874337e-06,0.3,0.011550000000000001,4.751661777496338,0.21045268935932188,15
sa,232,4.5546875,9.34375,,2.803125,,6.953046977287158e-06,0.3,0.011600000000000001,3.856922149658203,0.25927409504198035,16
sa,233,4.6328125,8.84375,,2.6531249999999997,,6.98301664669998e-06,0.3,0.01165,4.0326762199401855,0.24797428443556832,15
sa,234,4.9609375,8.671875,,2.6015625,,7.012988135102205e-06,0.3,0.011700000000000002,4.473158836364746,0.22355566537688198,15
sa,235,4.78125,9.359375,,2.8078125,,7.0429578045150265e-06,0.3,0.01175,4.076132774353027,0.24533057566033828,16
sa,236,4.8125,8.859375,,2.6578125,,7.072927473927848e-06,0.3,0.0118,3.7183520793914795,0.26893634025201113,15
sa,237,4.5078125,9.078125,,2.7234374999999997,,7.1028971433406696e-06,0.3,0.01185,4.3904948234558105,0.2277647600579308,16
sa,238,4.625,9.15625,,2.7468749999999997,,7.132866812753491e-06,0.3,0.0119,4.275180816650391,0.233908235203839,16
sa,239,4.5703125,8.1484375,,2.44453125,,7.162838301155716e-06,0.3,0.01195,3.8697173595428467,0.2584168059545662,14
sa,240,4.8671875,9.203125,,2.7609375,,7.192807970568538e-06,0.3,0.012,3.7978689670562744,0.26330555600371314,16
sa,241,4.53125,9.25,,2.775,,7.222777639981359e-06,0.3,0.01205,4.689470291137695,0.21324370086954825,16
sa,242,4.859375,8.96875,,2.690625,,7.252747309394181e-06,0.3,0.0121,3.3462579250335693,0.2988412795436168,16
sa,243,4.515625,9.03125,,2.709375,,7.282716978807002e-06,0.3,0.012150000000000001,3.8400301933288574,0.26041461906660607,16
sa,244,4.578125,8.9375,,2.68125,,7.312688467209227e-06,0.3,0.0122,3.3601973056793213,0.297601571880861,16
sa,245,4.65625,8.984375,,2.6953125,,7.342658136622049e-06,0.3,0.01225,3.211031913757324,0.3114263659964283,16
sa,246,4.6171875,8.84375,,2.6531249999999997,,7.3726278060348704e-06,0.3,0.0123,3.846527576446533,0.2599747382868919,16
sa,247,4.609375,8.90625,,2.671875,,7.402597475447692e-06,0.3,0.01235,3.861830234527588,0.25894457789968817,16
sa,248,4.1953125,8.25,,2.475,,7.4325671448605135e-06,0.3,0.012400000000000001,3.1622486114501953,0.31623067091534074,15
sa,249,4.703125,8.265625,,2.4796875,,7.462538633262739e-06,0.3,0.012450000000000001,3.2287213802337646,0.30972012825944073,15
sa,250,4.421875,8.734375,,2.6203125,,7.49250830267556e-06,0.3,0.0125,3.3335752487182617,0.2999782291953642,16
sa,251,4.6171875,8.828125,,2.6484375,,7.522477972088382e-06,0.3,0.01255,3.8619792461395264,0.2589345867147293,16
sa,252,4.5703125,8.15625,,2.446875,,7.552447641501203e-06,0.3,0.0126,3.580704927444458,0.27927461778139256,15
sa,253,4.5703125,8.171875,,2.4515625,,7.582415491924621e-06,0.3,0.012650000000000002,4.250951766967773,0.2352414364638405,15
sa,254,4.59375,8.21875,,2.4656249999999997,,7.612386980326846e-06,0.3,0.012700000000000001,3.2824530601501465,0.3046502057075137,15
sa,255,4.59375,8.71875,,2.615625,,7.642356649739668e-06,0.3,0.012750000000000001,3.2129757404327393,0.3112379553371029,16
sa,256,4.5703125,8.1484375,,2.44453125,,7.67232631915249e-06,0.3,0.0128,3.3753442764282227,0.2962660748367264,15
sa,257,4.4609375,8.59375,,2.578125,,7.702297807554714e-06,0.3,0.01285,3.6050076484680176,0.2773919218798217,16
sa,258,4.3984375,7.9921875,,2.39765625,,7.732265657978132e-06,0.3,0.012900000000000002,2.9127304553985596,0.343320473800301,15
sa,259,4.3203125,8.65625,,2.596875,,7.762237146380357e-06,0.3,0.012950000000000001,3.4179036617279053,0.29257700010609855,16
sa,260,4.21875,8.375,,2.5124999999999997,,7.792206815793179e-06,0.3,0.013000000000000001,3.5836381912231445,0.2790460271489311,16
sa,261,4.5078125,8.0,,2.4,,7.822176485206e-06,0.3,0.01305,3.6895856857299805,0.27103314170684484,15
sa,262,4.546875,7.3984375,,2.2195312499999997,,7.852147973608226e-06,0.3,0.0131,3.3602232933044434,0.2975992702605785,14
sa,263,4.4375,8.34375,,2.503125,,7.882117643021047e-06,0.3,0.013150000000000002,3.2620973587036133,0.3065512429700777,16
sa,264,4.265625,6.796875,,2.0390625,,7.912087312433869e-06,0.3,0.013200000000000002,3.009418249130249,0.332290136237796,13
sa,265,4.34375,8.28125,,2.484375,,7.94205698184669e-06,0.3,0.013250000000000001,3.3215386867523193,0.3010652875995143,16
sa,266,4.3984375,8.25,,2.475,,7.972026651259512e-06,0.3,0.013300000000000001,3.400965929031372,0.29403411291591786,16
sa,267,4.1875,7.8203125,,2.34609375,,8.001998139661737e-06,0.3,0.01335,3.174407720565796,0.31501939512097815,15
sa,268,4.3671875,7.1640625,,2.1492187499999997,,8.031967809074558e-06,0.3,0.013400000000000002,2.9689571857452393,0.33681859906948763,14
sa,269,4.3984375,7.6875,,2.30625,,8.06193747848738e-06,0.3,0.013450000000000002,3.4233806133270264,0.2921089159958016,15
sa,270,4.19140625,7.5625,,2.26875,,8.091908966889605e-06,0.3,0.013500000000000002,3.1541378498077393,0.31704384767487415,15
sa,271,4.1484375,8.046875,,2.4140625,,8.121876817313023e-06,0.3,0.013550000000000001,3.3337323665618896,0.2999640913080583,16
sa,272,4.203125,8.015625,,2.4046875,,8.151848305715248e-06,0.3,0.013600000000000001,2.8658621311187744,0.3489351386242786,16
sa,273,4.390625,8.171875,,2.4515625,,8.18181797512807e-06,0.3,0.013650000000000002,3.065281867980957,0.32623427243207526,16
sa,274,4.359375,7.625,,2.2875,,8.211787644540891e-06,0.3,0.013700000000000002,3.387930154800415,0.2951654710422773,15
sa,275,4.5859375,7.2109375,,2.16328125,,8.241759132943116e-06,0.3,0.013750000000000002,3.6608328819274902,0.2731618820779066,14
sa,276,4.4140625,7.96875,,2.390625,,8.271726983366534e-06,0.3,0.013800000000000002,3.0327117443084717,0.329737899382199,16
sa,277,4.3359375,6.84375,,2.053125,,8.30169847176876e-06,0.3,0.013850000000000001,2.642210006713867,0.37847105167984213,14
sa,278,4.3125,7.9921875,,2.39765625,,8.33166814118158e-06,0.3,0.013900000000000003,3.001852512359619,0.3331276256520497,16
sa,279,4.12109375,6.8515625,,2.0554687499999997,,8.361637810594402e-06,0.3,0.013950000000000002,3.126991033554077,0.31979624798073675,14
sa,280,4.25,7.8828125,,2.36484375,,8.391609298996627e-06,0.3,0.014000000000000002,3.2413558959960938,0.30851286686391227,16
sa,281,4.05078125,7.8125,,2.34375,,8.421577149420045e-06,0.3,0.014050000000000002,3.051114320755005,0.3277491089722747,16
sa,282,4.20703125,7.3828125,,2.21484375,,8.45154863782227e-06,0.3,0.0141,3.1987195014953613,0.31262509874107824,15
sa,283,4.265625,7.8046875,,2.34140625,,8.481518307235092e-06,0.3,0.01415,3.5221590995788574,0.28391676006900696,16
sa,284,4.1953125,6.2890625,,1.88671875,,8.511487976647913e-06,0.3,0.014199999999999999,2.673959255218506,0.3739772765977632,13
sa,285,4.3828125,7.796875,,2.3390625,,8.541459465050139e-06,0.3,0.014249999999999999,2.9850709438323975,0.33500041332891917,16
sa,286,4.28125,7.7890625,,2.3367187499999997,,8.57142913446296e-06,0.3,0.0143,3.0117650032043457,0.33203121722181417,16
sa,287,4.14453125,7.4140625,,2.22421875,,8.601398803875782e-06,0.3,0.01435,3.2668111324310303,0.30610891155370834,15
sa,288,4.25390625,7.0703125,,2.12109375,,8.631368473288603e-06,0.3,0.0144,2.735243082046509,0.36559821924558167,15
sa,289,4.15625,7.1328125,,2.13984375,,8.661338142701425e-06,0.3,0.01445,3.107044219970703,0.3218492976612445,15
sa,290,4.16796875,7.65625,,2.296875,,8.69130963110365e-06,0.3,0.014499999999999999,3.138033390045166,0.3186709240163971,16
sa,291,4.15625,7.0078125,,2.1023437499999997,,8.721279300516471e-06,0.3,0.01455,3.1421594619750977,0.3182524668469309,15
sa,292,4.234375,7.4453125,,2.23359375,,8.751248969929293e-06,0.3,0.0146,3.38507080078125,0.29541479598276266,16
sa,293,4.13671875,7.453125,,2.2359375,,8.781220458331518e-06,0.3,0.01465,2.9405977725982666,0.34006691065280087,16
sa,294,4.203125,7.3125,,2.19375,,8.811188308754936e-06,0.3,0.0147,3.072953462600708,0.325419832148606,16
sa,295,3.921875,6.5234375,,1.95703125,,8.841159797157161e-06,0.3,0.01475,2.82895565032959,0.35348733723821163,14
sa,296,4.2890625,7.28125,,2.1843749999999997,,8.871129466569982e-06,0.3,0.0148,3.042433261871338,0.32868428456008947,16
sa,297,4.21484375,7.375,,2.2125,,8.901099135982804e-06,0.3,0.01485,3.2032089233398438,0.31218694251055734,16
sa,298,4.03125,7.578125,,2.2734375,,8.931070624385029e-06,0.3,0.0149,3.3606913089752197,0.29755782607267534,16
sa,299,4.18359375,6.890625,,2.0671874999999997,,8.961038474808447e-06,0.3,0.01495,2.929194450378418,0.34139078744697593,15
sa,300,3.9296875,7.1640625,,2.1492187499999997,,8.991009963210672e-06,0.3,0.015,3.0036516189575195,0.3329280911569468,16
sa,301,4.1796875,5.95703125,,1.787109375,,9.020979632623494e-06,0.3,0.015050000000000001,2.6635377407073975,0.3754405220984082,13
sa,302,4.03125,6.6796875,,2.00390625,,9.050949302036315e-06,0.3,0.0151,3.197861909866333,0.312708937466846,15
sa,303,4.171875,7.3203125,,2.1960937499999997,,9.08092079043854e-06,0.3,0.01515,2.739654779434204,0.36500949225672913,16
sa,304,3.84375,6.4375,,1.93125,,9.110888640861958e-06,0.3,0.0152,3.370020866394043,0.2967340677240406,14
sa,305,4.09375,6.828125,,2.0484375,,9.140860129264183e-06,0.3,0.01525,2.885637044906616,0.34654392927380845,15
sa,306,4.3125,6.3359375,,1.9007812499999999,,9.170829798677005e-06,0.3,0.015300000000000001,3.2420265674591064,0.3084490454326339,14
sa,307,4.171875,6.1484375,,1.84453125,,9.200797649100423e-06,0.3,0.01535,2.8955039978027344,0.34536301823753457,14
sa,308,3.875,6.5859375,,1.9757812499999998,,9.230769137502648e-06,0.3,0.0154,3.4310142993927,0.291459000965692,15
sa,309,3.91015625,6.375,,1.9124999999999999,,9.26073880691547e-06,0.3,0.01545,3.324828863143921,0.3007673601144124,15
sa,310,4.0234375,6.9921875,,2.09765625,,9.290708476328291e-06,0.3,0.0155,3.5810816287994385,0.2792452403089318,16
sa,311,3.69921875,6.734375,,2.0203124999999997,,9.320678145741113e-06,0.3,0.015550000000000001,2.769909381866455,0.3610226408656616,16
sa,312,4.07421875,6.8046875,,2.04140625,,9.350647815153934e-06,0.3,0.015600000000000001,3.1406023502349854,0.3184102565309417,15
sa,313,3.8046875,6.890625,,2.0671874999999997,,9.380619303556159e-06,0.3,0.01565,3.1322546005249023,0.3192588494665856,16
sa,314,3.99609375,6.15625,,1.8468749999999998,,9.41058897296898e-06,0.3,0.015700000000000002,2.850675344467163,0.3507940677779693,14
sa,315,3.94921875,6.9140625,,2.07421875,,9.440558642381802e-06,0.3,0.01575,3.031510591506958,0.3298685489674974,16
sa,316,3.98828125,6.7578125,,2.02734375,,9.470530130784027e-06,0.3,0.0158,2.813584804534912,0.35541846771002195,16
sa,317,3.953125,5.8125,,1.74375,,9.500497981207445e-06,0.3,0.01585,2.597646713256836,0.3849638193279316,14
sa,318,3.98828125,6.3515625,,1.9054687499999998,,9.53046946960967e-06,0.3,0.0159,2.6453311443328857,0.3780245063618247,15
sa,319,3.90625,5.78125,,1.734375,,9.560439139022492e-06,0.3,0.015950000000000002,2.779506206512451,0.35977613493251986,14
sa,320,3.90234375,6.609375,,1.9828124999999999,,9.590408808435313e-06,0.3,0.016,2.740978956222534,0.3648331548587096,16
sa,321,4.01953125,6.890625,,2.0671874999999997,,9.620380296837538e-06,0.3,0.016050000000000002,3.31925892829895,0.301272067531194,16
sa,322,3.7109375,6.125,,1.8375,,9.650348147260956e-06,0.3,0.0161,2.94590163230896,0.33945464744395176,15
sa,323,3.953125,6.1640625,,1.84921875,,9.680319635663182e-06,0.3,0.01615,2.939453125,0.3401993355481728,15
sa,324,4.1640625,6.3671875,,1.91015625,,9.710289305076003e-06,0.3,0.016200000000000003,3.054873466491699,0.3273458003969073,15
sa,325,3.921875,5.5625,,1.66875,,9.740258974488825e-06,0.3,0.01625,2.856529951095581,0.35007509710040474,14
sa,326,3.9609375,6.2578125,,1.8773437499999999,,9.77023046289105e-06,0.3,0.016300000000000002,2.8594706058502197,0.3497150829087349,16
sa,327,3.8984375,5.8203125,,1.74609375,,9.800198313314468e-06,0.3,0.01635,2.6681129932403564,0.3747967205787357,15
sa,328,3.96875,6.296875,,1.8890624999999999,,9.830169801716693e-06,0.3,0.0164,3.2191805839538574,0.3106380564621142,16
sa,329,3.8359375,6.2890625,,1.88671875,,9.860139471129514e-06,0.3,0.016450000000000003,3.148494005203247,0.31761216579970786,16
sa,330,4.015625,6.3515625,,1.9054687499999998,,9.890109140542336e-06,0.3,0.0165,2.734494686126709,0.3656982787618636,16
sa,331,4.0,5.390625,,1.6171875,,9.920080628944561e-06,0.3,0.016550000000000002,2.7741363048553467,0.36047255437657505,14
sa,332,3.96484375,4.5703125,,1.37109375,,9.950050298357382e-06,0.3,0.0166,2.2153122425079346,0.45140363548386714,12
sa,333,3.90625,5.4453125,,1.63359375,,9.980019967770204e-06,0.3,0.01665,2.876526355743408,0.3476415218665919,14
sa,334,4.046875,5.40625,,1.621875,,1.0009989637183025e-05,0.3,0.016700000000000003,2.586207866668701,0.38666652162345394,14
sa,335,3.75390625,5.15625,,1.546875,,1.0039959306595847e-05,0.3,0.01675,2.703096866607666,0.3699460468299756,14
sa,336,4.05859375,5.859375,,1.7578125,,1.0069930794998072e-05,0.3,0.016800000000000002,2.8423492908477783,0.3518216438844971,16
sa,337,4.04296875,5.953125,,1.7859375,,1.0099900464410894e-05,0.3,0.01685,3.2530744075775146,0.3074015146012832,16
sa,338,4.03125,6.0390625,,1.8117187499999998,,1.0129870133823715e-05,0.3,0.016900000000000002,2.721388816833496,0.36745943608438936,16
sa,339,3.87109375,5.8984375,,1.76953125,,1.015984162222594e-05,0.3,0.016950000000000003,2.6876964569091797,0.3720658251527364,16
sa,340,3.73046875,5.3515625,,1.60546875,,1.0189809472649358e-05,0.3,0.017,2.931196689605713,0.34115759053157024,15
sa,341,4.0703125,5.875,,1.7625,,1.0219780961051583e-05,0.3,0.017050000000000003,2.9102261066436768,0.34361591276950165,16
sa,342,3.65234375,5.2578125,,1.57734375,,1.0249750630464405e-05,0.3,0.0171,2.5756947994232178,0.38824475641443723,15
sa,343,3.73046875,5.7734375,,1.73203125,,1.0279720299877226e-05,0.3,0.017150000000000002,2.9424967765808105,0.3398474411115593,16
sa,344,3.92578125,5.03125,,1.509375,,1.0309691788279451e-05,0.3,0.0172,2.7533957958221436,0.3631878865789462,14
sa,345,3.78515625,5.5625,,1.66875,,1.033965963870287e-05,0.3,0.017249999999999998,2.5632057189941406,0.3901364578698047,16
sa,346,3.859375,5.4453125,,1.63359375,,1.0369631127105094e-05,0.3,0.0173,3.07357120513916,0.3253544275557864,16
sa,347,4.10546875,5.3125,,1.59375,,1.0399600796517916e-05,0.3,0.01735,2.7252190113067627,0.3669429854448625,15
sa,348,3.9453125,5.3828125,,1.61484375,,1.0429570465930738e-05,0.3,0.0174,3.1503169536590576,0.31742837775053434,16
sa,349,3.61328125,5.4375,,1.6312499999999999,,1.0459541954332963e-05,0.3,0.01745,2.8783669471740723,0.34741922011777604,16
sa,350,3.94921875,5.01953125,,1.505859375,,1.048950980475638e-05,0.3,0.017499999999999998,2.657351493835449,0.37631453811052473,15
sa,351,3.7890625,5.2734375,,1.58203125,,1.0519481293158606e-05,0.3,0.01755,2.701988458633423,0.370097805860269,15
sa,352,3.93359375,4.65625,,1.3968749999999999,,1.0549450962571427e-05,0.3,0.0176,2.887038469314575,0.3463757101364204,14
sa,353,3.875,5.7421875,,1.72265625,,1.0579420631984249e-05,0.3,0.01765,2.896691083908081,0.34522148583785,16
sa,354,4.02734375,5.28125,,1.5843749999999999,,1.0609392120386474e-05,0.3,0.0177,3.124840497970581,0.32001633384150235,16
sa,355,3.89453125,5.265625,,1.5796875,,1.0639359970809892e-05,0.3,0.01775,2.8305087089538574,0.353293383919527,16
sa,356,3.63671875,5.34375,,1.603125,,1.0669331459212117e-05,0.3,0.0178,3.2175633907318115,0.3107941875770029,16
sa,357,3.9453125,4.734375,,1.4203124999999999,,1.0699301128624938e-05,0.3,0.01785,2.6103482246398926,0.38309065072647686,15
sa,358,3.6953125,5.1640625,,1.5492187499999999,,1.072927079803776e-05,0.3,0.0179,3.1032464504241943,0.3222431785471973,16
sa,359,3.953125,4.8984375,,1.46953125,,1.0759242286439985e-05,0.3,0.01795,2.839052438735962,0.3522301970742155,15
sa,360,3.78125,4.55078125,,1.365234375,,1.0789211955852807e-05,0.3,0.018,2.482384204864502,0.40283852839556067,14
sa,361,3.8046875,4.54296875,,1.362890625,,1.0819181625265628e-05,0.3,0.01805,2.7781176567077637,0.35995595707960765,14
sa,362,3.71875,5.1328125,,1.53984375,,1.084915129467845e-05,0.3,0.0181,3.0548291206359863,0.3273505523581658,16
sa,363,3.69921875,5.2109375,,1.56328125,,1.0879119145101868e-05,0.3,0.01815,2.870965003967285,0.3483149389205843,16
sa,364,3.71875,4.609375,,1.3828125,,1.0909090633504093e-05,0.3,0.0182,2.5822865962982178,0.38725368494478063,14
sa,365,3.8046875,4.9609375,,1.48828125,,1.0939060302916914e-05,0.3,0.01825,3.22525954246521,0.3100525668813789,15
sa,366,3.80859375,4.95703125,,1.487109375,,1.0969029972329736e-05,0.3,0.0183,3.0612990856170654,0.32665870665767704,15
sa,367,3.69921875,4.6328125,,1.38984375,,1.099900146073196e-05,0.3,0.01835,2.892211437225342,0.34575618750728515,16
sa,368,3.8515625,4.2109375,,1.26328125,,1.1028969311155379e-05,0.3,0.0184,2.628910541534424,0.3803857089090324,14
sa,369,3.58984375,4.9453125,,1.48359375,,1.1058940799557604e-05,0.3,0.01845,3.2315971851348877,0.3094445076880025,16
sa,370,3.58203125,4.3984375,,1.31953125,,1.1088910468970425e-05,0.3,0.0185,2.83939528465271,0.35218766665040485,14
sa,371,3.828125,4.921875,,1.4765625,,1.1118880138383247e-05,0.3,0.01855,3.2366762161254883,0.3089589236692526,16
sa,372,3.75,4.953125,,1.4859375,,1.1148851626785472e-05,0.3,0.018600000000000002,2.901088237762451,0.3446982366766201,16
sa,373,3.6328125,5.015625,,1.5046875,,1.117881947720889e-05,0.3,0.01865,3.168518304824829,0.315604930694975,16
sa,374,3.72265625,3.95703125,,1.187109375,,1.1208790965611115e-05,0.3,0.0187,2.5909476280212402,0.3859591715343627,13
sa,375,3.828125,4.7109375,,1.41328125,,1.1238760635023937e-05,0.3,0.018750000000000003,3.150812864303589,0.3173784172742439,16
